logical_day,product_group,item_id,item_name,item_type,port_id,port_name,listed_unit_price_before_tax,port_tax_rate,npc_pays_player,ordinary_quantity,is_infinite
2026-09-05,other,50,12pd Carronade,Cannon,212,Cartagena de Indias,125,0.05,30,12370.0,False
2026-09-05,other,50,12pd Carronade,Cannon,198,Casigua,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,74,Cayman Brac,125,0.05,30,10130.0,False
2026-09-05,other,50,12pd Carronade,Cannon,323,Cayo Biscayno,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,44,Cayo Romano,125,0.05,30,10008.0,False
2026-09-05,other,50,12pd Carronade,Cannon,177,Caño Araguao,125,0.05,30,10098.0,False
2026-09-05,other,50,12pd Carronade,Cannon,270,Champotón,125,0.05,30,10008.0,False
2026-09-05,other,50,12pd Carronade,Cannon,333,Charleston,125,0.05,30,13631.0,False
2026-09-05,other,50,12pd Carronade,Cannon,258,Chinchorro,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,129,Christiansted,125,0.05,30,11094.0,False
2026-09-05,other,50,12pd Carronade,Cannon,134,Codrington,125,0.05,30,10102.0,False
2026-09-05,other,50,12pd Carronade,Cannon,223,Concepción,125,0.05,30,10352.0,False
2026-09-05,other,50,12pd Carronade,Cannon,259,Congrios,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,264,Conil,125,0.05,30,10030.0,False
2026-09-05,other,50,12pd Carronade,Cannon,207,Coquibacoa,125,0.05,30,10800.0,False
2026-09-05,other,50,12pd Carronade,Cannon,196,Coro,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,66,Corrientes,125,0.05,30,10086.0,False
2026-09-05,other,50,12pd Carronade,Cannon,241,Croata,125,0.05,30,10010.0,False
2026-09-05,other,50,12pd Carronade,Cannon,361,Crown Haven,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,189,Cumaná,125,0.05,30,10418.0,False
2026-09-05,other,50,12pd Carronade,Cannon,214,Dariena,125,0.05,30,10336.0,False
2026-09-05,other,50,12pd Carronade,Cannon,20,Deadman's Cay,125,0.05,30,10064.0,False
2026-09-05,other,50,12pd Carronade,Cannon,274,Espíritu Santo,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,116,Fajardo,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,135,Fort Baai,125,0.05,30,10379.0,False
2026-09-05,other,50,12pd Carronade,Cannon,173,Fort Oranje,125,0.05,30,13436.0,False
2026-09-05,other,50,12pd Carronade,Cannon,175,Fort Zoutman,125,0.05,30,10834.0,False
2026-09-05,other,50,12pd Carronade,Cannon,156,Fort-Royal,125,0.05,30,11530.0,False
2026-09-05,other,50,12pd Carronade,Cannon,183,Galdonas,125,0.05,30,10202.0,False
2026-09-05,other,50,12pd Carronade,Cannon,311,Gasparilla,125,0.05,30,10070.0,False
2026-09-05,other,50,12pd Carronade,Cannon,72,George Town,125,0.05,30,10573.0,False
2026-09-05,other,50,12pd Carronade,Cannon,18,George's Town,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,334,Georgetown,125,0.05,30,10006.0,False
2026-09-05,other,50,12pd Carronade,Cannon,201,Gibraltar,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,16,Governor's Harbour,125,0.05,30,10010.0,False
2026-09-05,other,50,12pd Carronade,Cannon,240,Gracias a Dios,125,0.05,30,10461.0,False
2026-09-05,other,50,12pd Carronade,Cannon,33,Grand Turk,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,231,Great Corn,125,0.05,30,12912.0,False
2026-09-05,other,50,12pd Carronade,Cannon,233,Great River,125,0.05,30,11384.0,False
2026-09-05,other,50,12pd Carronade,Cannon,374,Guacata,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,179,Guayaguayare,125,0.05,30,10449.0,False
2026-09-05,other,50,12pd Carronade,Cannon,117,Guayama,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,133,Gustavia,125,0.05,30,10121.0,False
2026-09-05,other,50,12pd Carronade,Cannon,119,Guánica,125,0.05,30,10662.0,False
2026-09-05,other,50,12pd Carronade,Cannon,15,Harbour Island,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,130,Hat Island,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,106,Higüey,125,0.05,30,10654.0,False
2026-09-05,other,50,12pd Carronade,Cannon,316,Islamorada,125,0.05,30,10256.0,False
2026-09-05,other,50,12pd Carronade,Cannon,370,Island Harbour,125,0.05,30,11533.0,False
2026-09-05,other,50,12pd Carronade,Cannon,83,Jacmel,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,88,Jérémie,125,0.05,30,13323.0,False
2026-09-05,other,50,12pd Carronade,Cannon,313,Key West,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,357,Kidd's Harbour,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,79,Kingston / Port Royal,125,0.05,30,10685.0,False
2026-09-05,other,50,12pd Carronade,Cannon,162,Kingstown,125,0.05,30,10026.0,False
2026-09-05,other,50,12pd Carronade,Cannon,42,La Anguila,125,0.05,30,10018.0,False
2026-09-05,other,50,12pd Carronade,Cannon,170,La Blanquilla,125,0.05,30,10014.0,False
2026-09-05,other,50,12pd Carronade,Cannon,363,La Desconocida,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,38,La Habana,125,0.05,30,16937.0,False
2026-09-05,other,50,12pd Carronade,Cannon,100,La Isabela,125,0.05,30,10031.0,False
2026-09-05,other,50,12pd Carronade,Cannon,112,La Mona,125,0.05,30,10418.0,False
2026-09-05,other,50,12pd Carronade,Cannon,85,La Navasse,125,0.05,30,10016.0,False
2026-09-05,other,50,12pd Carronade,Cannon,171,La Orchilla,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,96,La Tortue,125,0.05,30,10016.0,False
2026-09-05,other,50,12pd Carronade,Cannon,187,La Tortuga,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,154,La Trinité,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,172,Las Aves,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,307,Las Sabinas,125,0.05,30,10017.0,False
2026-09-05,other,50,12pd Carronade,Cannon,314,Las Tortugas,125,0.05,30,10338.0,False
2026-09-05,other,50,12pd Carronade,Cannon,86,Les Cayes,125,0.05,30,10126.0,False
2026-09-05,other,50,12pd Carronade,Cannon,8,Little Harbour,125,0.05,30,10002.0,False
2026-09-05,other,50,12pd Carronade,Cannon,29,Little Inagua,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,362,Little Isaac Rocks,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,90,Léogane,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,105,Macao,125,0.05,30,11456.0,False
2026-09-05,other,50,12pd Carronade,Cannon,358,Mangrove Cay,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,55,Manzanillo,125,0.05,30,11758.0,False
2026-09-05,other,50,12pd Carronade,Cannon,204,Maracaibo,125,0.05,30,10152.0,False
2026-09-05,other,50,12pd Carronade,Cannon,131,Marigot,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,9,Marsh Harbour,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,39,Matanzas,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,227,Matina,125,0.05,30,11618.0,False
2026-09-05,other,50,12pd Carronade,Cannon,26,Mayaguana,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,11,Mimbres,125,0.05,30,10008.0,False
2026-09-05,other,50,12pd Carronade,Cannon,197,Mitara,125,0.05,30,10194.0,False
2026-09-05,other,50,12pd Carronade,Cannon,12,Morgan's Bluff,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,27,Mortimer Town,125,0.05,30,10008.0,False
2026-09-05,other,50,12pd Carronade,Cannon,14,Nassau,125,0.05,30,10361.0,False
2026-09-05,other,50,12pd Carronade,Cannon,297,Nouvelle-Orléans,125,0.05,30,10570.0,False
2026-09-05,other,50,12pd Carronade,Cannon,46,Nuevitas,125,0.05,30,10340.0,False
2026-09-05,other,50,12pd Carronade,Cannon,235,Old Providence,125,0.05,30,10022.0,False
2026-09-05,other,50,12pd Carronade,Cannon,250,Omoa,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,136,Oranjestad,125,0.05,30,10055.0,False
2026-09-05,other,50,12pd Carronade,Cannon,185,Pampatar,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,30,Parrot Cay,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,180,Pedernales,125,0.05,30,11652.0,False
2026-09-05,other,50,12pd Carronade,Cannon,352,Pedro Cay,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,301,Penzacola,125,0.05,30,12491.0,False
2026-09-05,other,50,12pd Carronade,Cannon,203,Perijá,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,65,Pinar del Río,125,0.05,30,13580.0,False
2026-09-05,other,50,12pd Carronade,Cannon,252,Placentia,125,0.05,30,10144.0,False
2026-09-05,other,50,12pd Carronade,Cannon,218,Playón,125,0.05,30,10006.0,False
2026-09-05,other,50,12pd Carronade,Cannon,369,Plymouth,125,0.05,30,10207.0,False
2026-09-05,other,50,12pd Carronade,Cannon,145,Pointe-à-Pitre,125,0.05,30,10012.0,False
2026-09-05,other,50,12pd Carronade,Cannon,77,Port Antonio,125,0.05,30,10006.0,False
2026-09-05,other,50,12pd Carronade,Cannon,91,Port-au-Prince,125,0.05,30,10026.0,False
2026-09-05,other,50,12pd Carronade,Cannon,95,Port-de-Paix,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,54,Portillo,125,0.05,30,10004.0,False
2026-09-05,other,50,12pd Carronade,Cannon,220,Portobelo,125,0.05,30,10022.0,False
2026-09-05,other,50,12pd Carronade,Cannon,194,Puerto Cabello,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,169,Puerto de España,125,0.05,30,10066.0,False
2026-09-05,other,50,12pd Carronade,Cannon,49,Puerto de Nipe,125,0.05,30,11147.0,False
2026-09-05,other,50,12pd Carronade,Cannon,51,Puerto Escondido,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,101,Puerto Plata,125,0.05,30,10086.0,False
2026-09-05,other,50,12pd Carronade,Cannon,271,Puerto Real,125,0.05,30,10581.0,False
2026-09-05,other,50,12pd Carronade,Cannon,191,Píritu,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,21,Ragged Cay,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,43,Remedios,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,5,Road Rocks,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,152,Roseau,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,246,Ruatan,125,0.05,30,10006.0,False
2026-09-05,other,50,12pd Carronade,Cannon,192,Río Chico,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,209,Río de la Hacha,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,164,Saint George,125,0.05,30,12146.0,False
2026-09-05,other,50,12pd Carronade,Cannon,355,Saint George's Town,125,0.05,30,10022.0,False
2026-09-05,other,50,12pd Carronade,Cannon,140,Saint John's,125,0.05,30,12746.0,False
2026-09-05,other,50,12pd Carronade,Cannon,296,Saint-Malo,125,0.05,30,10072.0,False
2026-09-05,other,50,12pd Carronade,Cannon,92,Saint-Marc,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,94,Saint-Nicolas,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,256,Salamanca,125,0.05,30,10426.0,False
2026-09-05,other,50,12pd Carronade,Cannon,82,Sale-Trou,125,0.05,30,10026.0,False
2026-09-05,other,50,12pd Carronade,Cannon,104,Samaná,125,0.05,30,10298.0,False
2026-09-05,other,50,12pd Carronade,Cannon,326,San Agustín,125,0.05,30,10102.0,False
2026-09-05,other,50,12pd Carronade,Cannon,236,San Andrés,125,0.05,30,10060.0,False
2026-09-05,other,50,12pd Carronade,Cannon,303,San José,125,0.05,30,11354.0,False
2026-09-05,other,50,12pd Carronade,Cannon,115,San Juan,125,0.05,30,10193.0,False
2026-09-05,other,50,12pd Carronade,Cannon,228,San Juan del Norte,125,0.05,30,10048.0,False
2026-09-05,other,50,12pd Carronade,Cannon,62,San Lazaro,125,0.05,30,10002.0,False
2026-09-05,other,50,12pd Carronade,Cannon,305,San Marcos,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,56,Santa Cruz,125,0.05,30,11212.0,False
2026-09-05,other,50,12pd Carronade,Cannon,68,Santa Fe,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,210,Santa Marta,125,0.05,30,10692.0,False
2026-09-05,other,50,12pd Carronade,Cannon,57,Santa María,125,0.05,30,10080.0,False
2026-09-05,other,50,12pd Carronade,Cannon,348,Santanillas,125,0.05,30,10056.0,False
2026-09-05,other,50,12pd Carronade,Cannon,52,Santiago de Cuba,125,0.05,30,10012.0,False
2026-09-05,other,50,12pd Carronade,Cannon,108,Santo Domingo,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,176,Santo Tomé de Guayana,125,0.05,30,10026.0,False
2026-09-05,other,50,12pd Carronade,Cannon,81,Savanna la Mar,125,0.05,30,10036.0,False
2026-09-05,other,50,12pd Carronade,Cannon,331,Savannah,125,0.05,30,10454.0,False
2026-09-05,other,50,12pd Carronade,Cannon,165,Scarborough,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,266,Selam,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,349,Serrana,125,0.05,30,10003.0,False
2026-09-05,other,50,12pd Carronade,Cannon,366,Shroud Cay,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,71,Siguanea,125,0.05,30,10028.0,False
2026-09-05,other,50,12pd Carronade,Cannon,268,Sisal,125,0.05,30,12884.0,False
2026-09-05,other,50,12pd Carronade,Cannon,127,Spanish Town,125,0.05,30,10020.0,False
2026-09-05,other,50,12pd Carronade,Cannon,309,Tampa,125,0.05,30,11812.0,False
2026-09-05,other,50,12pd Carronade,Cannon,263,Tantun Cuzamil,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,213,Tolú,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,59,Trinidad,125,0.05,30,11451.0,False
2026-09-05,other,50,12pd Carronade,Cannon,244,Truxillo,125,0.05,30,10162.0,False
2026-09-05,other,50,12pd Carronade,Cannon,343,Tumbado,125,0.05,30,10002.0,False
2026-09-05,other,50,12pd Carronade,Cannon,254,Turneffe,125,0.05,30,11076.0,False
2026-09-05,other,50,12pd Carronade,Cannon,6,Turtle Cay,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,276,Vera Cruz,125,0.05,30,11119.0,False
2026-09-05,other,50,12pd Carronade,Cannon,273,Victoria,125,0.05,30,10498.0,False
2026-09-05,other,50,12pd Carronade,Cannon,159,Vieux-Fort,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,3,Walker's Cay,125,0.05,30,10027.0,False
2026-09-05,other,50,12pd Carronade,Cannon,360,Water Bay,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,22,Watlings,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,4,West End,125,0.05,30,10420.0,False
2026-09-05,other,50,12pd Carronade,Cannon,174,Willemstad,125,0.05,30,11544.0,False
2026-09-05,other,50,12pd Carronade,Cannon,364,William's Bay,125,0.05,30,11296.0,False
2026-09-05,other,50,12pd Carronade,Cannon,335,Wilmington,125,0.05,30,10092.0,False
2026-09-05,other,50,12pd Carronade,Cannon,262,Xpu Ha,125,0.05,30,10000.0,False
2026-09-05,other,50,12pd Carronade,Cannon,181,Yaguaraparo,125,0.05,30,10000.0,False
2026-09-05,other,2046,12pd Congreve,Cannon,129,Christiansted,163,0.05,38,6.0,False
2026-09-05,other,57,12pd Long Gun,Cannon,74,Cayman Brac,204,0.05,49,4.0,False
2026-09-05,other,57,12pd Long Gun,Cannon,129,Christiansted,204,0.05,49,40.0,False
2026-09-05,other,57,12pd Long Gun,Cannon,241,Croata,204,0.05,49,15.0,False
2026-09-05,other,57,12pd Long Gun,Cannon,83,Jacmel,204,0.05,49,6.0,False
2026-09-05,other,57,12pd Long Gun,Cannon,79,Kingston / Port Royal,204,0.05,49,26.0,False
2026-09-05,other,57,12pd Long Gun,Cannon,85,La Navasse,204,0.05,49,84.0,False
2026-09-05,other,57,12pd Long Gun,Cannon,218,Playón,204,0.05,49,10.0,False
2026-09-05,other,57,12pd Long Gun,Cannon,54,Portillo,204,0.05,49,54.0,False
2026-09-05,other,57,12pd Long Gun,Cannon,104,Samaná,204,0.05,49,34.0,False
2026-09-05,other,57,12pd Long Gun,Cannon,303,San José,204,0.05,49,24.0,False
2026-09-05,other,57,12pd Long Gun,Cannon,56,Santa Cruz,204,0.05,49,38.0,False
2026-09-05,other,57,12pd Long Gun,Cannon,127,Spanish Town,204,0.05,49,27.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,113,Aguadilla,163,0.05,38,11651.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,225,Almirante,163,0.05,38,412.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,123,Amalienborg,163,0.05,38,2796.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,150,Aves,163,0.05,38,594.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,321,Ays,163,0.05,38,711.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,103,Bahía Escocesa,163,0.05,38,1904.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,35,Baja,163,0.05,38,50.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,50,Baracoa,163,0.05,38,4981.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,111,Barahona,163,0.05,38,14.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,146,Basse-Terre,163,0.05,38,6190.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,137,Basseterre Town,163,0.05,38,1428.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,253,Belize,163,0.05,38,14091.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,257,Bensalem,163,0.05,38,6631.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,243,Black River,163,0.05,38,202.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,230,Bluefields,163,0.05,38,12058.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,245,Bonacca,163,0.05,38,8421.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,237,Brangman's Bluff,163,0.05,38,95.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,161,Bridgetown,163,0.05,38,6.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,329,Brunswick,163,0.05,38,1587.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,318,Cabo Cañaveral,163,0.05,38,1176.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,208,Cabo de la Vela,163,0.05,38,1619.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,222,Calobelo,163,0.05,38,1156.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,149,Camp du Roy,163,0.05,38,48.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,269,Campeche,163,0.05,38,7869.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,216,Canalete,163,0.05,38,1724.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,193,Caracas,163,0.05,38,9332.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,212,Cartagena de Indias,163,0.05,38,8582.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,198,Casigua,163,0.05,38,266.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,74,Cayman Brac,163,0.05,38,7308.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,44,Cayo Romano,163,0.05,38,26.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,177,Caño Araguao,163,0.05,38,1539.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,270,Champotón,163,0.05,38,582.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,333,Charleston,163,0.05,38,18420.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,258,Chinchorro,163,0.05,38,120.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,129,Christiansted,163,0.05,38,5860.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,134,Codrington,163,0.05,38,906.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,223,Concepción,163,0.05,38,338.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,259,Congrios,163,0.05,38,1504.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,264,Conil,163,0.05,38,1218.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,207,Coquibacoa,163,0.05,38,6672.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,196,Coro,163,0.05,38,198.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,66,Corrientes,163,0.05,38,2354.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,361,Crown Haven,163,0.05,38,5.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,189,Cumaná,163,0.05,38,7157.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,214,Dariena,163,0.05,38,1227.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,274,Espíritu Santo,163,0.05,38,6300.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,116,Fajardo,163,0.05,38,15714.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,135,Fort Baai,163,0.05,38,10803.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,173,Fort Oranje,163,0.05,38,14033.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,175,Fort Zoutman,163,0.05,38,9499.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,156,Fort-Royal,163,0.05,38,6221.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,183,Galdonas,163,0.05,38,5931.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,311,Gasparilla,163,0.05,38,678.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,72,George Town,163,0.05,38,9048.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,334,Georgetown,163,0.05,38,1126.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,201,Gibraltar,163,0.05,38,2.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,16,Governor's Harbour,163,0.05,38,10.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,240,Gracias a Dios,163,0.05,38,3132.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,33,Grand Turk,163,0.05,38,26.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,231,Great Corn,163,0.05,38,12005.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,233,Great River,163,0.05,38,2206.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,179,Guayaguayare,163,0.05,38,9991.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,117,Guayama,163,0.05,38,2604.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,133,Gustavia,163,0.05,38,1593.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,119,Guánica,163,0.05,38,14217.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,130,Hat Island,163,0.05,38,556.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,106,Higüey,163,0.05,38,55124.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,316,Islamorada,163,0.05,38,6471.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,370,Island Harbour,163,0.05,38,3871.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,83,Jacmel,163,0.05,38,796.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,88,Jérémie,163,0.05,38,28697.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,313,Key West,163,0.05,38,1081.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,79,Kingston / Port Royal,163,0.05,38,758.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,162,Kingstown,163,0.05,38,5.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,170,La Blanquilla,163,0.05,38,147.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,38,La Habana,163,0.05,38,24224.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,100,La Isabela,163,0.05,38,1894.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,112,La Mona,163,0.05,38,3845.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,85,La Navasse,163,0.05,38,3661.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,171,La Orchilla,163,0.05,38,821.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,96,La Tortue,163,0.05,38,2493.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,187,La Tortuga,163,0.05,38,62.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,154,La Trinité,163,0.05,38,68.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,172,Las Aves,163,0.05,38,1128.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,314,Las Tortugas,163,0.05,38,4191.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,86,Les Cayes,163,0.05,38,4326.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,29,Little Inagua,163,0.05,38,91.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,90,Léogane,163,0.05,38,347.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,105,Macao,163,0.05,38,18782.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,358,Mangrove Cay,163,0.05,38,86.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,55,Manzanillo,163,0.05,38,1852.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,204,Maracaibo,163,0.05,38,1081.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,131,Marigot,163,0.05,38,1039.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,39,Matanzas,163,0.05,38,968.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,227,Matina,163,0.05,38,4101.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,197,Mitara,163,0.05,38,3768.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,27,Mortimer Town,163,0.05,38,3.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,14,Nassau,163,0.05,38,12689.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,297,Nouvelle-Orléans,163,0.05,38,4041.0,False
2026-09-05,other,65,12pd Medium Gun,Cannon,46,Nuevitas,163,0.05,38,2231.0,False
